"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"L[14,2]",-0.000621690126127814,0.00833605771140922,0.406002183214033,-0.829646456396509,-0.109377530648186,0.00129260925872007,0.113188593702553,0.850789222044971,2372.11266680349,0.999893469938407
"L[14,3]",0.0030479676500204,0.00881086595291385,0.397806296682236,-0.846346697954398,-0.10561915058301,0.00104002416465902,0.127909982121696,0.796395769558871,2038.47841960039,0.999609764406714
"L[14,4]",0.137579518013976,0.00957679318992245,0.44086391639438,-0.492620759280558,-0.0444060553447609,0.0259537736030854,0.209669336004337,1.34502731413337,2119.18509525113,1.00060581290327
"L[14,5]",-0.0578276738051701,0.00828829593559858,0.406028262443173,-0.977724031240709,-0.159212065252513,-0.0126899023066086,0.0676662095434092,0.693430537521933,2399.8385792446,0.999539870236779
"L[14,6]",0.00872366333942531,0.00753610545111663,0.386124019039483,-0.830505240213516,-0.09632502247218,0.0020289505283631,0.121660188883231,0.8594653819088,2625.18371987911,0.999594051402235
"L[14,7]",-0.010826755643931,0.00771321356896764,0.390886958189761,-0.837800587962478,-0.113445592340748,-0.000446458797250555,0.0988001770313022,0.785753289421812,2568.21659549424,1.00134336913174
"L[14,8]",0.00712352996571742,0.00834530412606839,0.40547976509376,-0.905437069140242,-0.104960344399068,0.0014734174872504,0.117303905765522,0.888887390378045,2360.77194826608,1.00128524320467
"L[14,9]",0.000734419715864512,0.00739864471795802,0.388778400880739,-0.878625036541915,-0.111054494822917,-0.000599560067357111,0.109468454443091,0.858339226475625,2761.2130170083,1.00044481393827
"L[14,10]",0.0197450699549478,0.00832982665243525,0.411850236704539,-0.785442181728468,-0.106419041231026,0.00164923819048046,0.120936275665447,0.990260494240772,2444.59383726848,1.00001280343719
"L[14,11]",-0.0083225247199174,0.00777046144318189,0.389016905235797,-0.832157169141055,-0.123001795794794,-0.00117932533045526,0.106716182319218,0.810532341029008,2506.35929956163,1.00116855805791
"L[14,12]",0.00765197633433775,0.00860924716760725,0.396414272454756,-0.827676010423982,-0.106816068264048,0.00107297989877702,0.117792184373807,0.901482229891401,2120.15792689012,0.999699403145115
"L[14,13]",0.0110643765570107,0.00880280990753605,0.413097147706974,-0.824683509199715,-0.098349073405378,0.000197584770927295,0.125725709357657,0.854190652440454,2202.22528907179,0.999984226098638
"L[14,14]",0.783264764638064,0.0274122285858693,0.821434742760022,0.0217772711507392,0.233194139021869,0.509920150845987,1.05785075060022,3.14839067371635,897.960939457489,1.0046086155197
"L[14,15]",0,NA,0,0,0,0,0,0,NA,NA
"L[14,16]",0,NA,0,0,0,0,0,0,NA,NA
"L[14,17]",0,NA,0,0,0,0,0,0,NA,NA
"L[14,18]",0,NA,0,0,0,0,0,0,NA,NA
"L[15,1]",0.0549682358174377,0.0103231154265464,0.452565455308813,-0.789630163809416,-0.0952043931763688,0.00931666023326673,0.167694858548855,1.08798920179423,1921.94623709364,1.00044909728163
"L[15,2]",0.0194982841394194,0.00819731556350222,0.470311534398295,-0.95975555830351,-0.120058073815462,0.000900409158722365,0.145776742947946,1.10490380321823,3291.75839583043,0.999567313302531
"L[15,3]",-0.00601424327283073,0.00931714674764687,0.459706322788417,-1.03320369974562,-0.128257238450704,-0.000208928529315793,0.130754519041502,0.988400657349586,2434.41761888135,0.999726833113194
"L[15,4]",0.0944824001558342,0.0102334811220558,0.465140808352277,-0.671836923427581,-0.0764792304958331,0.0217933375411644,0.192502386123915,1.26205578122221,2065.96091517888,1.00306247827856
"L[15,5]",-0.0543990719779774,0.00878592835047659,0.432224764422009,-1.10306867775872,-0.163376845977143,-0.00983844334325744,0.0953514336625445,0.77668957290031,2420.15943884278,0.999480669944223
"L[15,6]",0.0242728642665878,0.00909199837164334,0.445455908549314,-0.887303411381635,-0.113391934102818,0.0025349509299247,0.141458960819419,1.07645479326903,2400.4394141912,0.999087489055176
"L[15,7]",-0.0808965933967609,0.0103546220182187,0.484136717260527,-1.28722275466141,-0.183567894654839,-0.0118133787327008,0.0865181230018895,0.732919427062857,2186.08750428208,0.999506366458894
"L[15,8]",-0.030700309220231,0.00965366699350198,0.468775868528023,-1.10408295628663,-0.149622325733995,-0.0032133243936018,0.10607287480464,0.943388889939216,2358.01121896771,0.999646788173062
"L[15,9]",-0.0316312338972856,0.0102849488690977,0.472720584344725,-1.23065349096859,-0.139352383619255,-0.00269586709087592,0.109593359716473,0.987660117107809,2112.5390894975,1.00001039036393
"L[15,10]",-0.0117346680195695,0.00803198558963614,0.464544224281733,-1.10133997609185,-0.135996692807951,-0.0026050814742171,0.133368297655609,0.993380393006642,3345.09370793344,1.00093768043319
"L[15,11]",-0.00360729567319465,0.00913487302797852,0.44875185942635,-0.973972914425183,-0.122047031820258,-0.0010101809852905,0.120772763195643,0.928921206874934,2413.27876743576,1.0000269790568
"L[15,12]",-0.00697346819977778,0.00831582680556961,0.433521554905075,-1.0437812680616,-0.127425500290299,8.99863142876275e-05,0.11793208992258,0.914855420678232,2717.75635562346,0.999468496479039
"L[15,13]",0.00593727216792503,0.00992668739898316,0.474200690344784,-1.00440656165097,-0.13419585046313,0.00345843527011661,0.137203111256937,1.01503606331376,2282.00016930308,1.00155531482324
"L[15,14]",-0.00924111013870334,0.00990103780800692,0.454899502288701,-1.07801625996172,-0.122019733638409,-0.00057579880426977,0.128070397981607,0.923834942718627,2110.90887348203,1.00204097792272
"L[15,15]",0.848839594426664,0.0276322229718255,0.866374430510414,0.0263282022398559,0.23960263351398,0.55375966592619,1.16920805788857,3.28314564335477,983.059044949495,1.00286828521736
"L[15,16]",0,NA,0,0,0,0,0,0,NA,NA
"L[15,17]",0,NA,0,0,0,0,0,0,NA,NA
"L[15,18]",0,NA,0,0,0,0,0,0,NA,NA
"L[16,1]",0.0154302946733728,0.00745399468174928,0.391545788577477,-0.771734382320486,-0.0936473188081887,0.00222056520831423,0.114557968382804,0.937696186877357,2759.22398845149,0.999932239454354
"L[16,2]",0.0113364951419845,0.00857361992789491,0.415617813736672,-0.806995968998285,-0.096769933359374,2.82458336013905e-05,0.106913280944735,0.859741033096925,2349.95666023192,0.99918452501885
"L[16,3]",0.0116360194412318,0.00865519729830038,0.41129021162906,-0.769100091596196,-0.0954731306568851,0.00105512095650257,0.108957996888923,0.920523695273295,2258.09808846877,0.999194408130315
"L[16,4]",0.0949526318742887,0.00956923077826845,0.447295959406593,-0.586568547528045,-0.0614157584780221,0.0132474407159896,0.162083728060329,1.28956205143575,2184.92177642905,0.999412735306857
"L[16,5]",-0.0306997100486342,0.00713132269739291,0.394237672084663,-0.95683589827026,-0.121952682398113,-0.00456644598617648,0.0826270276084896,0.73982462933667,3056.1598461203,0.999441592011952
"L[16,6]",0.0147093344278482,0.00823211011127833,0.407798230297749,-0.795660747041335,-0.0983290792574868,0.000736932088447871,0.106909788924754,0.923614538516803,2453.96481683606,1.00131715766657
"L[16,7]",-0.00345763630415094,0.00794126522260863,0.414982423659137,-0.807943839596697,-0.120294106820804,-0.000800996095080794,0.0992808232166348,0.840594432028939,2730.73781183403,0.999985876841358
"L[16,8]",0.00915963745983641,0.00829914541284478,0.408093771039599,-0.804339072219416,-0.107257398698105,-8.86331576127931e-05,0.10875566574046,0.896562297940655,2417.98266878305,0.999994397667248
"L[16,9]",-0.0061152790428145,0.00773000995372142,0.414676193450832,-0.953702101895704,-0.105950954851623,0.000793486322350008,0.104112127032259,0.855196358658216,2877.7833806934,1.00020218317812
"L[16,10]",0.0218296474201162,0.0077182431800569,0.423413241678804,-0.746929957446782,-0.094471252051466,0.00124568316051315,0.118691211708267,0.95732172805185,3009.4834270887,0.999998193670499
"L[16,11]",0.0148591906345754,0.00832226347150969,0.405130283366395,-0.789162554832299,-0.0965181023170979,0.00118724136491268,0.113254068038364,0.89803857786757,2369.7716185518,1.00106684311532
"L[16,12]",0.0209701057799909,0.0106636557659504,0.431160393015779,-0.824021170858719,-0.104117885920132,0.000901013280611615,0.108330882043392,1.00208305630958,1634.80321812617,0.999698728309782
"L[16,13]",0.0216688897510099,0.00884804528699034,0.443810851816847,-0.808095368456617,-0.0954851728878915,2.10810157938005e-05,0.120629808312244,0.977818807462826,2515.94510266212,0.999821137499004
"L[16,14]",-0.0096032608043325,0.00810044208778331,0.403403263754705,-0.795907699994532,-0.107090479310368,-0.00220320819343527,0.0911818229115599,0.848814040357403,2480.05534229703,1.00028647509189
"L[16,15]",-0.00106200776221565,0.00960182020488661,0.432549420284816,-0.859973743473305,-0.0983172788134084,0.00149237257219038,0.100258474583704,0.823425571584453,2029.38445607001,0.999676616651
"L[16,16]",0.656597770241123,0.0262132830907994,0.775868754481454,0.0171160037447022,0.178191212436344,0.405195614543452,0.823432675712997,2.94632127793898,876.059673571252,1.00081715353348
"L[16,17]",0,NA,0,0,0,0,0,0,NA,NA
"L[16,18]",0,NA,0,0,0,0,0,0,NA,NA
"L[17,1]",-1.08630810721847,0.0472852375113145,1.61557720053459,-4.8307964213771,-1.95176428663893,-0.938717140235118,-0.0756678054857532,1.79829644302785,1167.35858535889,1.00014384196107
"L[17,2]",-0.140057708741335,0.0529941440298505,1.63132318858884,-3.42878428987239,-1.11414967841428,-0.154585824622027,0.826365139359787,3.32446528349866,947.598262188964,1.00304195482043
"L[17,3]",0.106959219193093,0.0597141448871553,1.71582815322669,-3.38638029801964,-0.870913168394022,0.101725303889493,1.10352172641332,3.73145100320784,825.644598043698,1.00183285726691
"L[17,4]",0.997182506326791,0.0357142573858097,1.39619382340173,-1.59386861145198,0.102341298055119,0.906463163570892,1.79849647641773,4.07225287383143,1528.29846340759,1.00034682057966
"L[17,5]",0.335842703095603,0.0402789715280991,1.44002035453072,-2.56922627805068,-0.511642163061672,0.299737188975208,1.18590648786787,3.32864844383775,1278.14614927615,1.00231112014903
"L[17,6]",0.0199595544810504,0.0551955529617057,1.71236269479223,-3.41612193001725,-0.986516889253174,-0.0146756940496216,0.949110253383517,3.71474486019929,962.461438917699,1.00171491480444
"L[17,7]",0.0319290422130334,0.0397120657464128,1.50548240932406,-2.8652000224837,-0.811576521314708,0.00111677137656396,0.822716802204435,3.23386285210268,1437.1642755542,1.00109295452179
"L[17,8]",0.192464399616871,0.0554704889557287,1.73153698907052,-3.31368434348651,-0.782210832110674,0.169393015570083,1.17200786095851,3.88399865346829,974.405122967429,1.00180545912415
"L[17,9]",0.0696687369381783,0.0649083241386018,1.71387756909511,-3.37478768830124,-0.91378716379461,0.0441921764009427,1.06844757554928,3.49092136075781,697.202277574852,1.01019807153837
"L[17,10]",-0.0485166187622681,0.0533814989482217,1.69380389336408,-3.53731124364833,-1.04265133380426,-0.0103872836393056,0.951268197054973,3.37524630848132,1006.80351808933,1.00240047830348
"L[17,11]",-0.0431753177578644,0.0556596847779299,1.68450327258869,-3.56020758469292,-0.995804580868321,-0.0148440730446699,0.936519522126916,3.21972655721449,915.929893035441,1.00327871854034
"L[17,12]",0.0078830001757169,0.0582013703518541,1.70868827623415,-3.4521329818333,-0.962467951803971,-0.00285930887244345,0.979941292653768,3.5305925919106,861.904719535569,1.00089111298898
"L[17,13]",0.0423625909122148,0.0569546917522832,1.74083795619863,-3.68697937732645,-0.977984553556999,0.0544106606492161,1.06924788373704,3.48566011021527,934.238332997769,1.00399619820277
"L[17,14]",0.120964906159698,0.0610160880307298,1.74153915360518,-3.3899298485765,-0.858995539806064,0.129900312349808,1.15587825251284,3.64441152502056,814.662575132155,1.00037835455944
"L[17,15]",-0.112959029459791,0.0535877023767026,1.68882033638586,-3.72582798783463,-1.08599693077982,-0.0784307193586982,0.880973062246546,3.26015255254214,993.199807472264,1.00113004483553
"L[17,16]",-0.00918386473553847,0.0551153057594169,1.72918724212344,-3.5986809694993,-1.03597407257245,-0.0122061837667582,0.989449492964174,3.50643355662087,984.327465265621,1.00073625535061
"L[17,17]",3.46099651862669,0.0486661710100951,1.70924008701629,0.940017010528673,2.24064162082104,3.22381590931717,4.3453338986498,7.42899048379284,1233.5358729661,1.00052462195062
"L[17,18]",0,NA,0,0,0,0,0,0,NA,NA
"L[18,1]",0.0285235539554026,0.00723616050815605,0.422961826406057,-0.792970798973458,-0.100771979674999,0.00585909273869953,0.1272638119414,1.05224117688152,3416.5356942996,0.999458934962124
"L[18,2]",0.0064218683811204,0.00968672801966847,0.432307284288847,-0.980272626957092,-0.12117677809338,0.000229514704926609,0.122774571971083,0.974488153157073,1991.73197182731,1.0004029308759
"L[18,3]",0.0205235537994529,0.00964624059969184,0.470869099511722,-0.917974668562955,-0.118431785928218,0.000321020261096321,0.128041212404106,1.07479073434058,2382.78140407966,1.00082626095924
"L[18,4]",0.107997384121633,0.00981809339366081,0.466333069646838,-0.630945876645723,-0.0617707060049859,0.0174965193930393,0.191881877880847,1.39716696996088,2255.99488410969,1.00043854599749
"L[18,5]",-0.0597982707902783,0.0119322901383253,0.457882274839627,-1.10466983705876,-0.153624584708289,-0.00836952289173206,0.0896290683520752,0.72291860224358,1472.51610668859,1.00239280822535
"L[18,6]",0.0167652457743372,0.0108940640602121,0.445958817449432,-0.884627879993904,-0.102456597270191,0.0038298354692509,0.132543522323154,0.986944758683719,1675.7516701055,1.00092488611944
"L[18,7]",-0.0677436106158569,0.0103902339853871,0.489118282491885,-1.29527050305553,-0.152454526845781,-0.0109167377092565,0.0780424858491543,0.80327384666916,2216.03766199958,1.00018523946851
"L[18,8]",-0.00809781506201865,0.010029242184718,0.481119246488607,-1.05867074814243,-0.125509269966309,0.000928190433649099,0.11703768923214,0.961889278916468,2301.27873150881,1.00046995788262
"L[18,9]",-0.0291392406009453,0.00921493303378221,0.457084472045367,-0.947245592659801,-0.143214141890864,-0.00466392602855074,0.0965966200042771,0.891640280397281,2460.4161476626,1.00239137990208
"L[18,10]",0.0152305087399553,0.00917177515497242,0.455355418289952,-0.883571574872813,-0.109830706674783,0.00102723587007517,0.11897719952133,1.02799182236004,2464.87113056283,0.999754390219634
"L[18,11]",0.0169758679371243,0.00898352434866549,0.463223803419069,-0.834613146534842,-0.104145725049241,0.00314923812539943,0.118387486992784,1.12467649107624,2658.81571975248,0.999741987957932
"L[18,12]",0.0116486802478399,0.00978820292264683,0.479591182729973,-0.954093503626015,-0.111456765826243,0.00131783691245303,0.124816584554779,1.02404553289468,2400.69203434292,1.00004632176827
"L[18,13]",0.00707812529657735,0.00970190214602972,0.421784163298017,-0.907570997601502,-0.105772065524899,0.00102859680430918,0.122216627777943,0.88260715624571,1890.0215611504,0.999775834803959
"L[18,14]",-0.00360533314668276,0.00895981652044173,0.437851957226966,-0.942639290716138,-0.114517380759779,0.000109602137368074,0.114399482461339,0.980232587408864,2388.12116847302,0.999865641057343
"L[18,15]",0.00445742377221975,0.0100424413364295,0.468185952430584,-0.930575430825931,-0.129498924427321,-0.00191559250642538,0.116965440552424,1.11918676158822,2173.49252463592,1.00039780642905
"L[18,16]",-0.0191099980054494,0.00917178968287267,0.446295857735281,-1.02789019259321,-0.125158285356515,-0.001216160418694,0.110030095644308,0.903328054070819,2367.75922385148,0.999391537409349
"L[18,17]",0.0278268063389996,0.0100479245529846,0.455008112309335,-0.882041576698041,-0.100427740747965,0.00605696833037702,0.132698751378624,1.05201769707552,2050.6216991031,0.999980336200502
"L[18,18]",0.604481907239372,0.0246049565641387,0.733753448481442,0.0174901023571369,0.147519564074977,0.349770413343404,0.76592791571489,2.62333151642405,889.313950990808,1.00389809856727
"Sigma[1,1]",140.985185591633,3.61184967619962,116.864118990082,1.58188158059552,62.8155763280926,113.406059423054,184.478736086947,436.41744681109,1046.89480583593,1.000980457342
"Sigma[1,2]",0.105521690474165,0.100206741301589,6.44708587480553,-11.0314864491036,-0.927072662127058,0.0455104530354808,1.43689499716536,11.7052424972807,4139.35840837831,0.999557756886918
"Sigma[1,3]",0.0299590577871758,0.111784639797445,6.06658394787186,-11.9814044279618,-1.076743979822,0.00617690469742609,1.00980447472991,11.8346727087144,2945.26353049404,0.999769701007965
"Sigma[1,4]",-1.71332678646227,0.760516159561135,24.3513811955449,-56.6671024959415,-11.4529929292187,-0.126737721301124,9.21733989087397,46.6172329714971,1025.25124527132,1.00066292261989
"Sigma[1,5]",-2.12119238437694,0.719894455082795,23.4839351406734,-57.0333574394769,-9.76990124104268,-0.000125737076807095,8.32288539335046,39.7736974892116,1064.15303394317,1.00219162408011
"Sigma[1,6]",0.189657275836519,0.0994633536462284,4.66400918137286,-8.33570107570935,-0.900744080118359,0.00284780420199376,0.952635519178143,9.88366835601882,2198.83477357806,0.999956787988961
"Sigma[1,7]",-3.71448401954913,0.389818675138317,14.7042746194238,-38.8922455731772,-9.30474989790195,-1.64378000515049,2.03215945919315,24.7557157557455,1422.85920516468,1.00147875542976
"Sigma[1,8]",-0.788959991210441,0.129142572611488,6.57305549817619,-13.913272885314,-1.47400905888979,-0.054670083501795,0.739011904508492,8.12998163483156,2590.57238140114,1.00024389236377
"Sigma[1,9]",-3.54510199648675,0.780627795266089,16.8080715590184,-49.512232698195,-2.84015822926037,-0.131755905557669,0.863678314954581,15.6214507741238,463.604619836274,1.00241314401641
"Sigma[1,10]",-0.357707705020601,0.0800775633873673,4.45816636601357,-10.1834514745424,-1.30468994441062,-0.0734605212737259,0.661074931330559,8.33748622311505,3099.4943024837,0.999489308329596
"Sigma[1,11]",-0.547204907865308,0.0592907697439489,3.32316803988515,-8.71777451126618,-1.03717486835921,-0.0650728711742835,0.43555962021563,5.02552064349731,3141.45199544315,1.00025115321032
"Sigma[1,12]",-0.852352281408847,0.0864069459184482,3.98766877837812,-10.1622603094801,-1.5383213216364,-0.135251188796185,0.483373559736531,4.90330835298448,2129.80992113991,0.999363535828117
"Sigma[1,13]",-0.682896333604204,0.102554866161175,5.4615536226255,-12.7014572248559,-1.30059306967663,-0.0389180446662649,0.715982474684293,7.74435405136565,2836.08902750469,0.999334321123878
"Sigma[1,14]",-0.0975883070854571,0.123206219282235,5.54083679147525,-10.4536841234731,-1.18253718366025,-0.0189619151630592,0.997770405748006,9.53524188450458,2022.48567366869,1.00143229892087
"Sigma[1,15]",0.532027394430255,0.128591570613611,5.84230645073937,-9.63886835984594,-0.931555620979602,0.0723760284975527,1.5920716668402,13.0931373443357,2064.16146238965,1.0002389557558
"Sigma[1,16]",0.213273079191103,0.0969503106000065,5.09812731504867,-9.04721910760271,-0.893813253480616,0.0152617447157878,1.09685212429203,11.1621483763296,2765.1770529193,0.999627079500888
"Sigma[1,17]",-14.1135297465076,0.706969319523347,24.2814712486885,-74.052591459377,-22.171807459079,-9.01675762058965,-0.377468682934751,17.8248624122641,1179.63829113929,1.0002413898309
"Sigma[1,18]",0.332201609319313,0.0973605050446026,5.48376207154546,-9.73432623785121,-0.974777034642089,0.0435720874065552,1.22837607380353,12.3914574519031,3172.42651277614,0.999500608316834
"Sigma[2,1]",0.105521690474165,0.100206741301589,6.44708587480553,-11.0314864491036,-0.927072662127058,0.0455104530354808,1.43689499716536,11.7052424972807,4139.35840837831,0.999557756886918
"Sigma[2,2]",8.29855934470615,1.33312632455055,28.1235177122366,0.00162016782371752,0.164435600104643,0.881060532995682,4.37528522294907,69.8613488504666,445.037569087895,1.00192619359508
"Sigma[2,3]",-0.054716818078947,0.0280137015434531,1.3933035917996,-1.99444052660209,-0.097763332280918,-0.00024534288450361,0.0770705025286646,1.69873238906189,2473.71987605063,0.999829433526706
"Sigma[2,4]",0.13576873901029,0.197113565556931,5.71216740163301,-10.6421954688479,-0.930883254245398,0.0177325842526262,1.06252253481516,11.2256467546609,839.786376749051,1.0055089278505
"Sigma[2,5]",1.3731394124066,0.340148523055013,8.25316427372296,-6.37763482120061,-0.529262244055673,0.109389146696495,1.39828992793149,16.7047969068224,588.713235731243,1.00120020041271
"Sigma[2,6]",0.0641705973712021,0.0228983320247483,1.06742409862597,-1.48359305194937,-0.0763676110636259,0.000396137709891099,0.0838846340764653,2.01338902472544,2173.03294248114,1.00065421596713
"Sigma[2,7]",0.23177184952747,0.10019340365923,3.68530576109484,-5.50491268124514,-0.39717258649252,0.00773993947244808,0.602861268210812,7.40139134811505,1352.90964121631,0.999552402475633
"Sigma[2,8]",0.0748479386732629,0.0266229051535552,1.60856320455794,-1.59881705307505,-0.0771784995784233,0.000405614537144709,0.0996032117804884,1.9683986361581,3650.60942174387,0.999441826306382
"Sigma[2,9]",0.0282068274733916,0.0936832356129223,3.65959934490881,-4.45216915436102,-0.138331849543554,0.0012755472274338,0.161772321867138,5.32174519213673,1525.96059366564,1.00170948869731
"Sigma[2,10]",-0.0268331562419314,0.0183517223465285,1.03085930939092,-1.55719072800105,-0.0973379861305919,-0.000654862048760189,0.0744718049687553,1.45917205579661,3155.33252888503,1.00027556334918
"Sigma[2,11]",-0.0139573901141983,0.0122716867796792,0.699194173920846,-1.18682090686091,-0.0632979183809928,0.000104861530095859,0.0559662916941099,1.0533612647817,3246.28823581813,1.00028733640555
"Sigma[2,12]",-0.0212580372437508,0.0138635139320116,0.733755165946809,-1.36196118626434,-0.0831001063355514,-0.000592063110477759,0.0702955570265547,1.15237600772319,2801.27469008032,0.999478589684
"Sigma[2,13]",-0.0775794526562696,0.0376294898270426,1.73137690732896,-1.82769231724117,-0.0797212521167772,-0.000411271493689296,0.0809976496210642,1.37472007459548,2117.02789654051,0.999993440467588
"Sigma[2,14]",0.00689866375133419,0.0178666808990888,0.939312432018449,-1.73045727209128,-0.091911280175281,0.000486649243748516,0.0936785738949871,1.76077449577373,2763.96397911053,0.999534874064789
"Sigma[2,15]",0.0567966368951998,0.024502294007071,1.23261853998417,-1.79639146232839,-0.103507990317534,0.00045184751724243,0.118940741888932,2.27189971833367,2530.71883871096,0.999365295470086
"Sigma[2,16]",0.0469056382416667,0.0208308137059146,1.11369231520581,-1.54194162238908,-0.0754040064073858,0.000537475045734296,0.0906738848775449,2.00486555119504,2858.36691214985,0.999416123372827
"Sigma[2,17]",-0.499670767858868,0.128071680269932,4.71974627794621,-11.1198625795818,-1.0265200058651,-0.0601759583104625,0.591973885878619,7.40270775702498,1358.09794009401,1.00284441983968
"Sigma[2,18]",0.0748526000908026,0.0313125669564954,1.36834587908326,-1.54385269722522,-0.10310844075667,4.03240509999873e-05,0.104305673955587,2.00742571034425,1909.65288567534,0.99950791324693
"Sigma[3,1]",0.0299590577871758,0.111784639797445,6.06658394787186,-11.9814044279618,-1.076743979822,0.00617690469742609,1.00980447472991,11.8346727087144,2945.26353049404,0.999769701007965
"Sigma[3,2]",-0.054716818078947,0.0280137015434531,1.3933035917996,-1.99444052660209,-0.097763332280918,-0.00024534288450361,0.0770705025286646,1.69873238906189,2473.71987605063,0.999829433526706
"Sigma[3,3]",4.87151894098891,0.347921472666297,14.1755507076851,0.00178022767306641,0.134046607307093,0.783938297806767,3.44295938117997,38.16757258133,1660.03564636999,1.0005547946115
"Sigma[3,4]",0.116754919035046,0.135354784538396,4.56883093600418,-8.96834685272206,-0.806773248183526,0.0356579357657454,1.04812396939944,9.85661764354675,1139.3652035624,1.00036923580012
"Sigma[3,5]",0.589346077652228,0.154543997633178,5.04967757638321,-6.14602600953337,-0.607106483670489,0.0404783081257896,1.02891837698048,11.3942073824757,1067.63551982041,1.0015597221294
"Sigma[3,6]",0.0233883333784019,0.0168307236895834,0.854563043840072,-1.14721862426317,-0.0624289225330521,0.000132574461110353,0.0709300311630254,1.40600049713293,2577.99834730632,0.99936752892543
"Sigma[3,7]",0.461270608535478,0.0866624710542514,2.95265417712523,-3.75707533293022,-0.268645862674926,0.0309074007943414,0.693468346455397,6.98421977279707,1160.8150552994,1.00026364354348
"Sigma[3,8]",0.016025091008151,0.0204615302915675,1.11794949356213,-1.35605433115465,-0.0767177590578571,0.000178590256682542,0.0854292802628961,1.64894193408766,2985.16365436925,1.0015696599723
"Sigma[3,9]",0.267147172943495,0.125724163984278,3.90840434985344,-3.49785463474512,-0.114054097515589,0.00116482435139622,0.176033832300375,5.90265989517257,966.41010657054,1.00148075439512
"Sigma[3,10]",0.0152302404776551,0.0150761330637373,0.77761288374398,-1.25113591673954,-0.0834042846225756,-7.03484344581922e-05,0.0791157419928959,1.41812389059641,2660.40019603035,0.999795952495727
"Sigma[3,11]",0.0113050623808009,0.0115530380594341,0.573782542242188,-0.848474118156255,-0.0547098099778079,4.44262174490248e-05,0.059037303812991,0.953129046953493,2466.62002333031,0.999879489767797
"Sigma[3,12]",0.0259350257260025,0.0137135692258182,0.671339712770955,-0.941230583252098,-0.0686460103947656,0.000296762475115613,0.0738935645191383,1.18877720996872,2396.53441785207,1.00038285046501
"Sigma[3,13]",-0.0229386191229311,0.0179925170722087,0.922528188097573,-1.54631856637581,-0.0840707552752527,-0.000684898534713065,0.0735887946242912,1.19200668928988,2628.90833381264,0.999397610389405
"Sigma[3,14]",-0.000680265202686283,0.0211827582114419,1.02574414253409,-1.43168663754173,-0.0736322314182381,0.000539438421195329,0.0973914231360512,1.36169592120937,2344.83923971957,0.999878267243897
"Sigma[3,15]",-0.0178454124923216,0.0258742564466941,1.18043918987196,-1.78767745461853,-0.099773063835318,-0.000506245542631095,0.0903460334618577,1.63224832337415,2081.38050405162,1.00091447198395
"Sigma[3,16]",0.0194194114470955,0.0233631693921382,1.05179628245977,-1.08665573745104,-0.072101175747797,9.71351433036609e-05,0.0872870650106383,1.50366313680931,2026.74797312729,0.999502924041239
"Sigma[3,17]",0.253882288739603,0.121877341085497,4.28685189440499,-6.45497968770186,-0.618384415208525,0.0276580369810148,0.873864671441238,8.5529170238025,1237.17466227402,0.999776361636805
"Sigma[3,18]",0.0208061256065027,0.0210036667088003,0.997329177690312,-1.4252176706877,-0.0857385646247847,8.5191859732673e-05,0.095785552955077,1.73620915978095,2254.68986877315,0.999559629930019
"Sigma[4,1]",-1.71332678646227,0.760516159561135,24.3513811955449,-56.6671024959415,-11.4529929292187,-0.126737721301124,9.21733989087398,46.6172329714971,1025.25124527132,1.00066292261989
"Sigma[4,2]",0.13576873901029,0.197113565556931,5.71216740163301,-10.6421954688479,-0.930883254245398,0.0177325842526262,1.06252253481516,11.2256467546609,839.786376749051,1.0055089278505
"Sigma[4,3]",0.116754919035046,0.135354784538396,4.56883093600418,-8.96834685272206,-0.806773248183526,0.0356579357657454,1.04812396939944,9.85661764354675,1139.3652035624,1.00036923580012
"Sigma[4,4]",90.3601331332035,2.25078644386329,68.0292359535671,14.0750654887682,43.2312067027461,71.6746473069942,116.933481873084,272.69472067367,913.529560629643,1.00082117754717
"Sigma[4,5]",12.5804422613948,0.474960528118038,17.199657712792,-12.8848609905577,2.84944882804539,9.14004156736764,19.2598689681692,55.1580755558895,1311.36796652659,1.00230197697855
"Sigma[4,6]",-0.649784683824303,0.0894199869444545,4.10253382708561,-9.85285217203517,-1.06392361647793,-0.053914484694713,0.501609048700377,5.0524984503632,2104.91778261974,0.999435301306784
"Sigma[4,7]",4.12163940569731,0.339343613599621,12.3141033212166,-16.4351354102809,-1.34493481846434,1.44318048356033,8.62699725921609,35.2022701013799,1316.81942968422,1.00036023219366
"Sigma[4,8]",0.772023558518891,0.0947334625580562,5.00673965234495,-6.67972684153492,-0.636824751637156,0.0625703585488208,1.41047025274624,11.8697421126579,2793.20747278825,0.999301789355223
"Sigma[4,9]",2.94230102443804,0.555513772955297,14.6603720146575,-13.1146178412394,-0.940369651712241,0.116212527567253,2.40168173261288,42.7211873686939,696.466641385135,1.0003008679205
"Sigma[4,10]",-0.718068989065682,0.0991019786625688,4.17449252400248,-11.5922276022474,-1.16829522917189,-0.0869814175119346,0.604879646944929,5.47730215520295,1774.36402618839,0.999704206671932
"Sigma[4,11]",-0.163270557427516,0.0470619005438187,2.62093403090621,-5.41705860214587,-0.734479427499856,-0.030895161564939,0.499167976314022,4.54662522660963,3101.51050376263,0.999879863623377
